"movie_title","gross","budget","title_year","duration","genre","rating","expensive","IMDB_high"
"21 & Over",25.675765,13,2013,93,"Comedy","R","NO","NO"
"Admission",18.004225,13,2013,107,"Comedy","PG-13","NO","NO"
"The Call",51.872378,13,2013,94,"Crime","R","NO","NO"
"Philomena",37.707719,12,2013,98,"Biography","PG-13","NO","YES"
"Nebraska",17.61346,12,2013,115,"Adventure","R","NO","YES"
"About Time",15.294553,12,2013,123,"Drama","R","NO","YES"
"The Great Beauty",2.835886,9.2,2013,172,"Drama","Other","NO","YES"
"Stoker",1.702277,12,2013,99,"Drama","R","NO","NO"
"Inside Llewyn Davis",13.214255,11,2013,104,"Drama","R","NO","YES"
"The Last Days on Mars",0.023838,7,2013,98,"Horror","R","NO","NO"
"One Direction: This Is Us",28.873374,10,2013,106,"Documentary","PG","NO","NO"
"Movie 43",8.828771,6,2013,94,"Comedy","R","NO","NO"
"Bad Words",7.764027,10,2013,89,"Comedy","R","NO","NO"
"Cinco de Mayo, La Batalla",0.169379,10,2013,125,"Drama","R","NO","NO"
"Of Horses and Men",0.011835,10,2013,81,"Comedy","Other","NO","NO"
"Nurse 3D",47.2337862180161,10,2013,84,"Horror","R","NO","NO"
"Baggage Claim",21.564616,8.5,2013,96,"Comedy","PG-13","NO","NO"
"The Haunting in Connecticut 2: Ghosts of Georgia",47.2337862180161,9,2013,101,"Drama","R","NO","NO"
"All Is Lost",6.262942,9,2013,106,"Action","PG-13","NO","NO"
"Yeh Jawaani Hai Deewani",3.827466,44.870033081674,2013,160,"Comedy","Other","YES","NO"
"Enough Said",17.536788,8,2013,93,"Comedy","PG-13","NO","YES"
"Begin Again",16.168741,8,2013,104,"Drama","R","NO","YES"
"My Lucky Star",0.05,44.870033081674,2013,114,"Action","Other","YES","NO"
"Green Street 3: Never Back Down",47.2337862180161,44.870033081674,2013,93,"Action","R","YES","NO"
"The Great Gatsby",144.812796,105,2013,143,"Drama","PG-13","YES","YES"
"The Christmas Candle",2.209479,44.870033081674,2013,100,"Drama","PG","NO","NO"
"Dom Hemingway",0.518134,44.870033081674,2013,93,"Comedy","R","YES","NO"
"Hard to Be a God",47.2337862180161,7,2013,177,"Drama","Other","NO","NO"
"The East",2.268296,6.5,2013,116,"Drama","PG-13","NO","NO"
"Don Jon",24.475193,3,2013,90,"Comedy","R","NO","NO"
"R100",0.02277,5.5,2013,99,"Comedy","Other","NO","NO"
"Insidious: Chapter 2",83.574831,5,2013,106,"Other","PG-13","NO","NO"
"Instructions Not Included",44.456509,5,2013,115,"Comedy","PG-13","NO","YES"
"Dallas Buyers Club",27.296514,5,2013,117,"Biography","R","NO","YES"
"Oculus",27.689474,5,2013,104,"Horror","R","NO","NO"
"The Way Way Back",21.501098,5,2013,103,"Comedy","PG-13","NO","YES"
"Only God Forgives",0.778565,4.8,2013,90,"Crime","R","NO","NO"
"Barfi",47.2337862180161,44.870033081674,2013,106.251612903226,"Comedy","Other","YES","YES"
"Treading Water",47.2337862180161,4.7,2013,92,"Comedy","Other","NO","NO"
"Hansel & Gretel Get Baked",47.2337862180161,4.5,2013,86,"Comedy","Other","NO","NO"
"The Last Exorcism Part II",15.152879,5,2013,93,"Drama","PG-13","NO","NO"
"Joe",0.371897,4,2013,117,"Drama","R","NO","NO"
"Buen Día, Ramón",0.100412,4,2013,120,"Drama","PG-13","NO","YES"
"Adore",0.317125,16,2013,112,"Drama","R","NO","NO"
"The Geographer Drank His Globe Away",47.2337862180161,4,2013,120,"Adventure","Other","NO","YES"
"Sharknado",47.2337862180161,1,2013,97,"Horror","Other","NO","NO"
"Batman: The Dark Knight Returns, Part 2",47.2337862180161,3.5,2013,148,"Action","PG-13","NO","YES"
"The Purge",64.42365,3,2013,85,"Horror","R","NO","NO"
"Before Midnight",8.114507,3,2013,109,"Drama","R","NO","YES"
"Open Road",47.2337862180161,3,2013,85,"Action","Other","NO","NO"
"30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo",47.2337862180161,3,2013,80,"Comedy","R","NO","NO"
"Enter the Dangerous Mind",47.2337862180161,0.8,2013,88,"Other","Other","NO","NO"
"Ida",3.826455,44.870033081674,2013,82,"Drama","PG-13","NO","YES"
"A Haunted House",40.041683,2.5,2013,86,"Comedy","R","NO","NO"
"Kevin Hart: Let Me Explain",32.230907,2.5,2013,75,"Comedy","R","NO","NO"
"The Spectacular Now",6.851969,2.5,2013,95,"Comedy","R","NO","YES"
"The Lost Medallion: The Adventures of Billy Stone",0.549632,44.870033081674,2013,97,"Adventure","PG","NO","NO"
"Plush",0.002843,44.870033081674,2013,99,"Other","R","YES","NO"
"Coffee Town",47.2337862180161,2,2013,87,"Comedy","Other","NO","NO"
"All Is Bright",0.004556,44.870033081674,2013,107,"Comedy","R","YES","NO"
"Straight A's",47.2337862180161,2,2013,91,"Comedy","R","NO","NO"
"The Square",47.2337862180161,1.5,2013,108,"Documentary","Other","NO","YES"
"Carrie",35.266619,30,2013,100,"Drama","R","NO","NO"
"ABCD (Any Body Can Dance)",0.095236,44.870033081674,2013,160,"Drama","Other","YES","NO"
"Independence Daysaster",47.2337862180161,1.8,2013,90,"Action","PG-13","NO","NO"
"Against the Wild",47.2337862180161,2,2013,90,"Adventure","PG","NO","NO"
"Living Dark: The Story of Ted the Caver",47.2337862180161,1.75,2013,112,"Horror","PG-13","NO","NO"
"The Lunchbox",4.2315,1,2013,104,"Drama","PG","NO","YES"
"Grace Unplugged",2.507106,44.870033081674,2013,102,"Drama","PG","NO","NO"
"The To Do List",3.447339,1.5,2013,104,"Comedy","R","NO","NO"
"Once Upon a Time in Queens",47.2337862180161,1.5,2013,98,"Comedy","R","NO","NO"
"The Amazing Catfish",0.011278,1.3,2013,89,"Comedy","Other","NO","YES"
"Home Run",2.859955,1.2,2013,113,"Drama","PG-13","NO","NO"
"The Knife of Don Juan",0.00383,1.2,2013,110,"Comedy","Other","NO","YES"
"The Vatican Exorcisms",47.2337862180161,1.1,2013,76,"Horror","R","NO","NO"
"The Green Inferno",7.18667,6,2013,100,"Adventure","R","NO","NO"
"20 Feet from Stardom",4.94625,1,2013,91,"Documentary","PG-13","NO","YES"
"Palo Alto",0.7501,44.870033081674,2013,100,"Drama","R","YES","NO"
"Antarctica: A Year on Ice",0.287761,1,2013,91,"Adventure","PG","NO","YES"
"Heli",47.2337862180161,1,2013,105,"Crime","Other","NO","NO"
"Zombie Hunter",47.2337862180161,1,2013,93,"Action","Other","NO","NO"
"Trance",2.319187,20,2013,101,"Crime","R","NO","YES"
"Banshee Chapter",47.2337862180161,0.95,2013,87,"Horror","R","NO","NO"
"Fruitvale Station",16.097842,0.9,2013,85,"Biography","R","NO","YES"
"Snitch",42.919096,15,2013,112,"Action","PG-13","NO","NO"
"1982",47.2337862180161,1,2013,90,"Drama","R","NO","YES"
"Escape from Tomorrow",0.169719,44.870033081674,2013,90,"Other","Other","YES","NO"
"Treachery",47.2337862180161,0.625,2013,67,"Drama","Other","NO","NO"
"Water & Power",0.079043,44.870033081674,2013,88,"Crime","Other","YES","NO"
"The Maid's Room",47.2337862180161,0.6,2013,98,"Other","Other","NO","NO"
"Faith Connections",47.2337862180161,0.55,2013,115,"Biography","Other","NO","YES"
"Drinking Buddies",0.342936,44.870033081674,2013,90,"Comedy","R","YES","NO"
"Oz the Great and Powerful",234.903076,215,2013,130,"Adventure","PG","YES","NO"
"Mutual Friends",47.2337862180161,0.45,2013,86,"Comedy","Other","NO","NO"
"Roadside",47.2337862180161,44.870033081674,2013,81,"Drama","Other","YES","NO"
"Blue Ruin",0.258113,1.066167,2013,90,"Crime","R","NO","YES"
"The Canyons",0.049494,0.25,2013,99,"Drama","R","NO","NO"
"UnDivided",47.2337862180161,0.25,2013,66,"Documentary","PG","NO","YES"
"Along the Roadside",47.2337862180161,0.25,2013,108,"Comedy","Other","NO","YES"
"Side Effects",32.15441,30,2013,106,"Crime","R","NO","YES"
"Aroused",47.2337862180161,0.15,2013,66,"Documentary","Other","NO","NO"
"The Brain That Sings",47.2337862180161,0.125,2013,62,"Documentary","Other","NO","YES"
"Cheap Thrills",0.059379,0.2,2013,88,"Comedy","Other","NO","NO"
"Echo Dr.",47.2337862180161,0.1,2013,81,"Action","Other","NO","NO"
"The Dirties",47.2337862180161,44.870033081674,2013,83,"Crime","Other","YES","NO"
"Bending Steel",47.2337862180161,0.05,2013,92,"Documentary","Other","NO","YES"
"This Is Martin Bonner",47.2337862180161,0.042,2013,83,"Drama","R","NO","NO"
"A True Story",47.2337862180161,0.045,2013,96,"Comedy","Other","NO","NO"
"Her Cry: La Llorona Investigation",47.2337862180161,0.06,2013,89,"Horror","Other","NO","NO"
"Dry Spell",47.2337862180161,0.022,2013,90,"Comedy","Other","NO","NO"
"Signed Sealed Delivered",47.2337862180161,44.870033081674,2013,87,"Comedy","Other","YES","YES"
"A Plague So Pleasant",47.2337862180161,0.0014,2013,76,"Drama","Other","NO","NO"
"The Hobbit: The Battle of the Five Armies",255.10837,250,2014,164,"Adventure","PG-13","YES","YES"
"Transformers: Age of Extinction",245.428137,210,2014,165,"Action","PG-13","YES","NO"
"The Amazing Spider-Man 2",202.853933,200,2014,142,"Action","PG-13","YES","NO"
"X-Men: Days of Future Past",233.914986,200,2014,149,"Action","PG-13","YES","YES"
"Edge of Tomorrow",100.189501,178,2014,113,"Action","PG-13","YES","YES"
"Maleficent",241.407328,180,2014,97,"Action","PG","YES","YES"
"Dawn of the Planet of the Apes",208.543795,170,2014,130,"Action","PG-13","YES","YES"
"Captain America: The Winter Soldier",259.746958,170,2014,136,"Action","PG-13","YES","YES"
"Big Hero 6",222.487711,165,2014,102,"Action","PG","YES","YES"
"Guardians of the Galaxy",333.130696,170,2014,121,"Action","PG-13","YES","YES"
"Interstellar",187.991439,165,2014,169,"Adventure","PG-13","YES","YES"
"Mr. Peabody & Sherman",111.505642,145,2014,92,"Adventure","PG","YES","NO"
"Exodus: Gods and Kings",65.007045,140,2014,150,"Action","PG-13","YES","NO"
"How to Train Your Dragon 2",176.997107,145,2014,102,"Action","PG","YES","YES"
"Penguins of Madagascar",83.34892,132,2014,92,"Adventure","PG","YES","NO"
"Noah",101.160529,125,2014,138,"Action","PG-13","YES","NO"
"Night at the Museum: Secret of the Tomb",113.733726,127,2014,98,"Adventure","PG","YES","NO"
"The Hunger Games: Mockingjay - Part 1",337.103873,125,2014,123,"Adventure","PG-13","YES","NO"
"Rio 2",131.536019,103,2014,101,"Adventure","G","YES","NO"
"RoboCop",58.607007,100,2014,117,"Action","PG-13","YES","NO"
"Teenage Mutant Ninja Turtles",190.87124,125,2014,101,"Action","PG-13","YES","NO"
"300: Rise of an Empire",106.369117,110,2014,102,"Action","R","YES","NO"
"Hercules",72.660029,100,2014,101,"Action","PG-13","YES","NO"
"The Expendables 3",39.292022,90,2014,131,"Action","PG-13","YES","NO"
"Seventh Son",17.1769,95,2014,102,"Action","PG-13","YES","NO"
"Transcendence",23.014504,100,2014,119,"Drama","PG-13","YES","NO"
"Divergent",150.832203,85,2014,139,"Adventure","PG-13","YES","NO"
"Fury",85.707116,68,2014,134,"Action","R","YES","YES"
"Pompeii",23.219748,80,2014,105,"Action","PG-13","YES","NO"
"Hercules",72.660029,100,2014,101,"Action","PG-13","YES","NO"
"The Monuments Men",78.03162,70,2014,118,"Drama","PG-13","YES","NO"
"Dracula Untold",55.94283,70,2014,92,"Action","PG-13","YES","NO"
"The Legend of Hercules",18.821279,70,2014,99,"Action","PG-13","YES","NO"
"Need for Speed",43.568507,66,2014,132,"Action","PG-13","YES","NO"
"Unbroken",115.60398,65,2014,137,"Biography","PG-13","YES","YES"
"Annie",85.911262,65,2014,118,"Comedy","PG","YES","NO"
"I, Frankenstein",19.059018,65,2014,92,"Action","PG-13","YES","NO"
"Sin City: A Dame to Kill For",13.750556,65,2014,102,"Action","R","YES","NO"
"Gone Girl",167.735396,61,2014,149,"Crime","R","YES","YES"
"Jack Ryan: Shadow Recruit",50.549107,60,2014,105,"Action","PG-13","YES","NO"
"The Boxtrolls",50.807639,60,2014,96,"Adventure","PG","YES","NO"
"The Lego Movie",257.756197,60,2014,100,"Action","PG","YES","YES"
"Winter's Tale",0.022451,60,2014,118,"Drama","PG-13","YES","NO"
"American Sniper",350.123553,58.8,2014,133,"Action","R","YES","YES"
"The Equalizer",101.530738,55,2014,132,"Action","R","YES","YES"
"Paddington",76.137505,55,2014,95,"Animation","PG","NO","YES"
"Muppets Most Wanted",51.178893,50,2014,119,"Adventure","PG","NO","NO"
"22 Jump Street",191.616238,50,2014,112,"Action","R","YES","YES"
"Into the Woods",127.997349,50,2014,125,"Adventure","PG","NO","NO"
"Non-Stop",91.4394,50,2014,106,"Action","PG-13","NO","YES"
"The Book of Life",50.150619,50,2014,95,"Adventure","PG","NO","YES"
"Into the Storm",47.553512,50,2014,89,"Action","PG-13","NO","NO"
"The Judge",47.105085,50,2014,141,"Crime","R","YES","YES"
"Taken 3",89.25334,48,2014,115,"Action","PG-13","NO","NO"
"Blended",46.280507,40,2014,117,"Comedy","PG-13","NO","NO"
"The Interview",6.105175,44,2014,112,"Comedy","R","YES","NO"
"Lucy",126.546825,40,2014,89,"Action","R","NO","NO"
"Dumb and Dumber To",86.20801,35,2014,109,"Comedy","PG-13","NO","NO"
"Unbroken",115.60398,65,2014,137,"Biography","PG-13","YES","YES"
"The Other Woman",83.906114,40,2014,109,"Comedy","PG-13","NO","NO"
"Horrible Bosses 2",54.414716,42,2014,116,"Comedy","R","YES","NO"
"Jersey Boys",47.034272,40,2014,134,"Biography","R","NO","NO"
"Sex Tape",38.543473,40,2014,94,"Comedy","R","NO","NO"
"A Million Ways to Die in the West",42.615685,40,2014,136,"Comedy","R","NO","NO"
"Dragon Nest: Warriors' Dawn",47.2337862180161,40,2014,88,"Adventure","Other","YES","NO"
"Dolphin Tale 2",42.019483,36,2014,107,"Drama","PG","NO","NO"
"Sabotage",10.499968,35,2014,109,"Action","R","NO","NO"
"The Maze Runner",102.413606,34,2014,113,"Action","PG-13","NO","NO"
"The Grand Budapest Hotel",59.073773,25,2014,99,"Adventure","R","NO","YES"
"The Nut Job",64.23877,42,2014,85,"Adventure","PG","NO","NO"
"Get on Up",30.51394,30,2014,139,"Biography","PG-13","NO","NO"
"Deliver Us from Evil",30.523568,30,2014,118,"Horror","R","NO","NO"
"United Passions",47.2337862180161,24,2014,110,"Drama","Other","YES","NO"
"Grace of Monaco",47.2337862180161,30,2014,103,"Biography","Other","YES","NO"
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",66.950483,28,2014,81,"Comedy","PG","NO","NO"
"3 Days to Kill",30.688364,28,2014,123,"Action","PG-13","NO","NO"
"Brick Mansions",20.285518,28,2014,100,"Action","PG-13","NO","NO"
"A Walk Among the Tombstones",25.977365,28,2014,114,"Crime","R","NO","NO"
"The Best of Me",26.761283,26,2014,118,"Drama","PG-13","NO","NO"
"Viy",47.2337862180161,26,2014,107,"Adventure","Other","YES","NO"
"The Face of an Angel",47.2337862180161,44.870033081674,2014,101,"Drama","Other","YES","NO"
"Ride Along",134.14153,25,2014,99,"Action","PG-13","NO","NO"
"Million Dollar Arm",36.447959,25,2014,124,"Biography","PG","NO","YES"
"The Giver",45.089048,25,2014,97,"Drama","PG-13","NO","NO"
"The Gambler",33.631221,25,2014,111,"Crime","R","NO","NO"
"Draft Day",28.831145,25,2014,110,"Drama","R","NO","NO"
"Kung Fu Killer",0.129115,25,2014,100,"Action","Other","YES","NO"
"Red Sky",47.2337862180161,25,2014,100,"Action","PG-13","NO","NO"
"Think Like a Man Too",65.182182,24,2014,106,"Comedy","PG-13","NO","NO"
"The Water Diviner",4.19053,22.5,2014,111,"Drama","R","NO","YES"
"The Hundred-Foot Journey",54.235441,22,2014,122,"Comedy","PG","NO","YES"
"Son of God",59.696176,22,2014,170,"Biography","PG-13","NO","NO"
"Before I Go to Sleep",2.963012,22,2014,92,"Drama","R","NO","NO"
"Tammy",84.518155,20,2014,100,"Comedy","R","NO","NO"
"Selma",52.066,20,2014,128,"Biography","PG-13","NO","YES"
"This Is Where I Leave You",34.290142,19.8,2014,103,"Comedy","R","NO","NO"
"Endless Love",23.393765,20,2014,104,"Drama","PG-13","NO","NO"
"Inherent Vice",8.093318,20,2014,148,"Comedy","R","NO","NO"
"A Most Violent Year",5.749134,20,2014,125,"Action","R","NO","YES"
"Ramanujan",47.2337862180161,44.870033081674,2014,153,"Biography","Other","YES","YES"
"Dwegons and Leprechauns",47.2337862180161,20,2014,98,"Animation","PG","NO","NO"
"Neighbors",150.056505,18,2014,97,"Comedy","R","NO","NO"
"Left Behind",13.998282,16,2014,110,"Action","PG-13","NO","NO"
"Birdman or (The Unexpected Virtue of Ignorance)",42.335698,18,2014,119,"Comedy","R","NO","YES"
"And So It Goes",15.155772,18,2014,94,"Comedy","PG-13","NO","NO"
"Wolves",47.2337862180161,18,2014,91,"Action","R","NO","NO"
"The Prince",47.2337862180161,18,2014,93,"Action","R","NO","NO"
"Let's Be Cops",82.38956,17,2014,104,"Comedy","R","NO","NO"
"Escobar: Paradise Lost",0.106869,17,2014,120,"Crime","R","NO","NO"
"Left Behind",13.998282,16,2014,110,"Action","PG-13","NO","NO"
"The Homesman",2.428883,16,2014,122,"Drama","R","NO","NO"
"The Imitation Game",91.121452,14,2014,114,"Biography","PG-13","NO","YES"
"The Theory of Everything",35.887263,15,2014,123,"Biography","PG-13","NO","YES"
"Wild",37.877959,15,2014,115,"Adventure","R","NO","YES"
"When the Game Stands Tall",30.127963,15,2014,115,"Drama","PG","NO","NO"
"The November Man",24.984868,15,2014,108,"Action","R","NO","NO"
"A Most Wanted Man",17.237244,15,2014,122,"Crime","R","NO","NO"
"Listening",47.2337862180161,44.870033081674,2014,100,"Drama","Other","YES","NO"
"Automata",47.2337862180161,7,2014,109,"Action","R","NO","NO"
"Freedom",47.2337862180161,14.5,2014,94,"Drama","R","NO","NO"
"Mr. Turner",3.9585,8.2,2014,150,"Biography","R","NO","NO"
"Teenage Mutant Ninja Turtles",190.87124,125,2014,101,"Action","PG-13","YES","NO"
"RoboCop",58.607007,100,2014,117,"Action","PG-13","YES","NO"
"St. Vincent",44.134898,13,2014,102,"Comedy","PG-13","NO","YES"
"About Last Night",48.637684,12.5,2014,100,"Comedy","R","NO","NO"
"No Good Deed",52.543632,13.2,2014,84,"Crime","PG-13","NO","NO"
"Earth to Echo",38.916903,13,2014,91,"Adventure","PG","NO","NO"
"The Fault in Our Stars",124.868837,12,2014,133,"Drama","PG-13","NO","YES"
"Top Five",25.277561,12,2014,102,"Comedy","R","NO","NO"
"Heaven Is for Real",91.443253,12,2014,99,"Biography","PG","NO","NO"
"Trash",0.01023,44.870033081674,2014,114,"Adventure","R","YES","YES"
"If I Stay",50.461335,11,2014,107,"Drama","PG-13","NO","NO"
"Drive Hard",47.2337862180161,12,2014,92,"Action","Other","NO","NO"
"La Famille Bélier",47.2337862180161,11,2014,106,"Comedy","Other","NO","YES"
"Big Eyes",14.479776,10,2014,106,"Biography","PG-13","NO","YES"
"Black or White",21.569041,9,2014,121,"Drama","PG-13","NO","NO"
"While We're Young",7.574066,10,2014,97,"Comedy","R","NO","NO"
"Rosewater",3.093491,5,2014,103,"Biography","R","NO","NO"
"Elsa & Fred",47.2337862180161,10,2014,97,"Comedy","PG-13","NO","NO"
"Jungle Shuffle",47.2337862180161,10,2014,85,"Adventure","Other","NO","NO"
"American Heist",47.2337862180161,10,2014,94,"Action","R","NO","NO"
"Plastic",47.2337862180161,10,2014,102,"Action","R","NO","NO"
"The Purge: Anarchy",71.51923,9,2014,103,"Action","R","NO","NO"
"Barbecue",47.2337862180161,44.870033081674,2014,98,"Comedy","Other","YES","NO"
"Skin Trade",0.000162,9,2014,96,"Action","R","NO","NO"
"Nightcrawler",32.279955,8.5,2014,117,"Crime","R","NO","YES"
"That Awkward Moment",26.049082,8,2014,94,"Comedy","R","NO","NO"
"Aloft",0.052961,8,2014,97,"Drama","R","NO","NO"
"Swelter",47.2337862180161,8,2014,96,"Action","R","NO","NO"
"Far from Men",47.2337862180161,7.7,2014,101,"Drama","Other","NO","YES"
"Devil's Due",15.818967,7,2014,89,"Horror","R","NO","NO"
"Beyond the Lights",14.61284,7,2014,116,"Drama","PG-13","NO","NO"
"Z Storm",47.2337862180161,7,2014,92,"Action","Other","NO","NO"
"Alpha and Omega 4: The Legend of the Saw Toothed Cave",47.2337862180161,7,2014,45,"Action","Other","NO","NO"
"Annabelle",84.263837,6.5,2014,99,"Horror","R","NO","NO"
"Wish I Was Here",3.588432,6,2014,106,"Comedy","R","NO","NO"
"Song One",0.0202,6,2014,86,"Drama","PG-13","NO","NO"
"Animals",47.2337862180161,44.870033081674,2014,90,"Drama","Other","YES","NO"
"Miss Julie",47.2337862180161,5.5,2014,129,"Drama","PG-13","NO","NO"
"Ouija",50.82094,5,2014,89,"Other","PG-13","NO","NO"
"Paranormal Activity: The Marked Ones",32.453345,5,2014,101,"Other","R","NO","NO"
"As Above, So Below",21.197315,5,2014,93,"Horror","R","NO","NO"
"Addicted",17.382982,5,2014,106,"Drama","R","NO","NO"
"Still Alice",18.6564,5,2014,101,"Drama","PG-13","NO","YES"
"Kill the Messenger",2.445646,5,2014,112,"Biography","R","NO","YES"
"Atlas Shrugged: Who Is John Galt?",0.83021,5,2014,99,"Drama","PG-13","NO","NO"
"Rudderless",0.03744,5,2014,105,"Comedy","R","NO","YES"
"Henry & Me",47.2337862180161,10,2014,67,"Animation","PG","NO","NO"
"Dying of the Light",47.2337862180161,5,2014,94,"Drama","R","NO","NO"
"Born of War",47.2337862180161,5,2014,109,"Action","R","NO","NO"
"Let's Kill Ward's Wife",47.2337862180161,5,2014,82,"Comedy","Other","NO","NO"
"Moms' Night Out",10.429707,5,2014,98,"Comedy","PG","NO","NO"
"Fugly",47.2337862180161,44.870033081674,2014,134,"Drama","Other","YES","NO"
"Falcon Rising",0.008691,4.5,2014,103,"Action","R","NO","NO"
"Exodus: Gods and Kings",65.007045,140,2014,150,"Action","PG-13","YES","NO"
"Boyhood",25.3592,4,2014,165,"Drama","R","NO","YES"
"A Haunted House 2",17.314483,4,2014,86,"Comedy","R","NO","NO"
